tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,loser_rank
2024-12-30_Nonthaburi 1 CH_2025-2791-356,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-356,106296,,,Gregoire Barrere,R,183.0,FRA,30.9,206467,,,Federico Arnaboldi,R,185.0,ITA,24.5,6-4 7-6(3),3,R32,94.0,4.0,1.0,76.0,43.0,27.0,17.0,11.0,3.0,6.0,8.0,7.0,73.0,44.0,30.0,10.0,11.0,3.0,7.0,162.0,231.0
2024-12-30_Nonthaburi 1 CH_2025-2791-357,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-357,207494,,,Dalibor Svrcina,R,178.0,CZE,22.2,126555,,,Tung Lin Wu,R,188.0,TPE,26.6,2-6 6-4 6-3,3,R32,141.0,4.0,9.0,82.0,44.0,28.0,19.0,13.0,8.0,13.0,1.0,3.0,96.0,65.0,36.0,14.0,14.0,5.0,11.0,225.0,236.0
2024-12-30_Nonthaburi 1 CH_2025-2791-358,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-358,105655,,,Hiroki Moriya,R,168.0,JPN,34.2,144972,,,Geoffrey Blancaneaux,R,180.0,FRA,26.4,7-5 7-5,3,R32,143.0,1.0,3.0,93.0,47.0,29.0,21.0,12.0,11.0,16.0,5.0,12.0,87.0,47.0,31.0,10.0,12.0,12.0,19.0,398.0,279.0
2024-12-30_Nonthaburi 1 CH_2025-2791-359,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-359,126939,,,Khumoun Sultanov,R,180.0,UZB,26.2,207608,,,Timofey Skatov,R,175.0,KAZ,23.9,7-6(4) 7-6(6),3,R32,125.0,16.0,2.0,83.0,57.0,39.0,17.0,12.0,4.0,6.0,6.0,1.0,84.0,57.0,34.0,19.0,12.0,3.0,5.0,223.0,191.0
2024-12-30_Nonthaburi 1 CH_2025-2791-360,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-360,208169,,,Titouan Droguet,R,191.0,FRA,23.5,106397,,,Wishaya Trongcharoenchaikul,R,193.0,THA,29.7,7-6(3) 6-2,3,R32,82.0,4.0,2.0,62.0,33.0,27.0,17.0,10.0,2.0,3.0,3.0,0.0,64.0,36.0,28.0,11.0,10.0,2.0,5.0,182.0,671.0
2024-12-30_Nonthaburi 1 CH_2025-2791-361,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-361,126149,,,Gianluca Mager,R,188.0,ITA,30.1,209326,,,Murphy Cassone,R,188.0,USA,22.4,7-6(6) 2-6 6-3,3,R32,123.0,9.0,3.0,101.0,56.0,42.0,24.0,15.0,7.0,10.0,12.0,3.0,91.0,53.0,41.0,19.0,14.0,5.0,7.0,230.0,335.0
2024-12-30_Nonthaburi 1 CH_2025-2791-362,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-362,210536,,,Rei Sakamoto,R,193.0,JPN,18.5,129911,,,Marat Sharipov,R,188.0,RUS,22.2,7-6(3) 2-6 6-4,3,R32,134.0,13.0,2.0,89.0,57.0,43.0,15.0,15.0,5.0,9.0,21.0,2.0,91.0,61.0,45.0,15.0,15.0,4.0,7.0,413.0,342.0
2024-12-30_Nonthaburi 1 CH_2025-2791-363,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-363,206889,,,Clement Chidekh,R,180.0,FRA,23.5,144716,,,Oleg Prihodko,R,180.0,UKR,27.2,6-3 6-2,3,R32,82.0,3.0,5.0,54.0,33.0,26.0,9.0,8.0,3.0,4.0,9.0,4.0,71.0,45.0,25.0,11.0,9.0,8.0,13.0,189.0,313.0
2024-12-30_Nonthaburi 1 CH_2025-2791-364,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-364,106293,,,Kimmer Coppejans,R,178.0,BEL,30.9,202262,,,Filip Cristian Jianu,R,180.0,ROU,23.3,7-6(1) 4-6 6-2,3,R32,139.0,11.0,0.0,98.0,62.0,43.0,20.0,15.0,0.0,3.0,4.0,3.0,82.0,44.0,32.0,19.0,15.0,0.0,4.0,399.0,214.0
2024-12-30_Nonthaburi 1 CH_2025-2791-365,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-365,202127,,,Clement Tabur,R,173.0,FRA,24.9,208937,,,Kasidit Samrej,R,191.0,THA,23.9,6-4 7-6(3),3,R32,126.0,6.0,5.0,74.0,42.0,31.0,19.0,11.0,5.0,6.0,6.0,5.0,83.0,47.0,33.0,16.0,11.0,4.0,6.0,377.0,416.0
2024-12-30_Nonthaburi 1 CH_2025-2791-366,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-366,209903,,,Lukas Neumayer,R,183.0,AUT,22.3,200677,,,Rio Noguchi,R,168.0,JPN,26.0,6-2 6-3,3,R32,72.0,5.0,3.0,49.0,28.0,24.0,13.0,9.0,2.0,2.0,0.0,1.0,54.0,31.0,17.0,13.0,8.0,2.0,5.0,226.0,296.0
2024-12-30_Nonthaburi 1 CH_2025-2791-367,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-367,144656,,,Corentin Denolly,L,188.0,FRA,27.6,202260,,,Henri Squire,R,196.0,GER,24.3,6-7(4) 6-4 7-6(1),3,R32,125.0,16.0,10.0,122.0,80.0,62.0,20.0,17.0,10.0,11.0,11.0,5.0,100.0,59.0,44.0,25.0,17.0,0.0,2.0,304.0,177.0
2024-12-30_Nonthaburi 1 CH_2025-2791-368,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-368,133975,,,Benjamin Hassan,R,183.0,LBN,29.9,125847,,,Jelle Sels,R,188.0,NED,29.4,6-3 7-5,3,R32,78.0,8.0,6.0,58.0,36.0,31.0,9.0,11.0,2.0,4.0,3.0,4.0,66.0,44.0,28.0,7.0,10.0,9.0,13.0,218.0,302.0
2024-12-30_Nonthaburi 1 CH_2025-2791-369,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-369,106234,,,Aslan Karatsev,R,185.0,RUS,31.3,123819,,,Goncalo Oliveira,L,185.0,VEN,29.9,6-4 6-3,3,R32,89.0,7.0,3.0,57.0,29.0,21.0,17.0,10.0,2.0,4.0,1.0,3.0,63.0,38.0,19.0,14.0,9.0,3.0,7.0,287.0,245.0
2024-12-30_Nonthaburi 1 CH_2025-2791-370,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-370,133872,,,Enrico Dalla Valle,R,196.0,ITA,26.8,207788,,,Thanapet Chanta,R,,THA,25.3,6-4 7-6(8),3,R32,117.0,6.0,1.0,74.0,43.0,30.0,19.0,11.0,2.0,4.0,0.0,2.0,71.0,46.0,30.0,15.0,11.0,0.0,3.0,283.0,675.0
2024-12-30_Nonthaburi 1 CH_2025-2791-371,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-371,105477,,,Marco Trungelliti,R,178.0,ARG,34.9,210382,,,Maximus Jones,R,185.0,THA,20.3,7-5 7-6(4),3,R32,134.0,5.0,1.0,78.0,48.0,38.0,16.0,12.0,6.0,7.0,6.0,1.0,97.0,56.0,40.0,21.0,12.0,6.0,8.0,143.0,757.0
2024-12-30_Nonthaburi 1 CH_2025-2791-372,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-372,106296,,,Gregoire Barrere,R,183.0,FRA,30.9,207494,,,Dalibor Svrcina,R,178.0,CZE,22.2,7-5 7-6(5),3,R16,130.0,3.0,0.0,80.0,55.0,38.0,16.0,12.0,5.0,7.0,2.0,11.0,102.0,55.0,41.0,19.0,12.0,6.0,9.0,162.0,225.0
2024-12-30_Nonthaburi 1 CH_2025-2791-373,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-373,126939,,,Khumoun Sultanov,R,180.0,UZB,26.2,105655,,,Hiroki Moriya,R,168.0,JPN,34.2,6-4 6-2,3,R16,71.0,13.0,0.0,49.0,33.0,25.0,14.0,9.0,5.0,5.0,1.0,4.0,56.0,33.0,18.0,11.0,9.0,2.0,5.0,223.0,398.0
2024-12-30_Nonthaburi 1 CH_2025-2791-374,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-374,126149,,,Gianluca Mager,R,188.0,ITA,30.1,208169,,,Titouan Droguet,R,191.0,FRA,23.5,6-4 3-6 6-3,3,R16,128.0,7.0,4.0,98.0,62.0,43.0,21.0,14.0,9.0,10.0,12.0,3.0,77.0,45.0,38.0,18.0,14.0,4.0,6.0,230.0,182.0
2024-12-30_Nonthaburi 1 CH_2025-2791-375,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-375,210536,,,Rei Sakamoto,R,193.0,JPN,18.5,206889,,,Clement Chidekh,R,180.0,FRA,23.5,6-3 6-0,3,R16,63.0,7.0,0.0,50.0,26.0,21.0,15.0,8.0,2.0,2.0,1.0,5.0,35.0,17.0,11.0,4.0,7.0,0.0,4.0,413.0,189.0
2024-12-30_Nonthaburi 1 CH_2025-2791-376,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-376,106293,,,Kimmer Coppejans,R,178.0,BEL,30.9,202127,,,Clement Tabur,R,173.0,FRA,24.9,6-3 6-3,3,R16,76.0,4.0,0.0,46.0,29.0,25.0,11.0,9.0,0.0,0.0,5.0,2.0,55.0,37.0,22.0,8.0,9.0,1.0,4.0,399.0,377.0
2024-12-30_Nonthaburi 1 CH_2025-2791-377,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-377,209903,,,Lukas Neumayer,R,183.0,AUT,22.3,144656,,,Corentin Denolly,L,188.0,FRA,27.6,6-2 6-4,3,R16,68.0,2.0,1.0,51.0,33.0,23.0,12.0,9.0,2.0,3.0,1.0,2.0,48.0,35.0,21.0,6.0,9.0,3.0,7.0,226.0,304.0
2024-12-30_Nonthaburi 1 CH_2025-2791-378,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-378,106234,,,Aslan Karatsev,R,185.0,RUS,31.3,133975,,,Benjamin Hassan,R,183.0,LBN,29.9,6-3 6-2,3,R16,60.0,4.0,2.0,46.0,27.0,25.0,12.0,9.0,0.0,0.0,5.0,2.0,46.0,25.0,18.0,6.0,8.0,1.0,4.0,287.0,218.0
2024-12-30_Nonthaburi 1 CH_2025-2791-379,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-379,133872,,,Enrico Dalla Valle,R,196.0,ITA,26.8,105477,,,Marco Trungelliti,R,178.0,ARG,34.9,7-6(4) 6-3,3,R16,98.0,6.0,4.0,63.0,35.0,30.0,18.0,11.0,2.0,3.0,2.0,5.0,64.0,37.0,28.0,13.0,10.0,1.0,3.0,283.0,143.0
2024-12-30_Nonthaburi 1 CH_2025-2791-380,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-380,106296,,,Gregoire Barrere,R,183.0,FRA,30.9,126939,,,Khumoun Sultanov,R,180.0,UZB,26.2,7-6(5) 6-1,3,QF,87.0,9.0,1.0,69.0,45.0,30.0,15.0,10.0,2.0,3.0,5.0,3.0,65.0,39.0,29.0,7.0,9.0,7.0,10.0,162.0,223.0
2024-12-30_Nonthaburi 1 CH_2025-2791-381,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-381,210536,,,Rei Sakamoto,R,193.0,JPN,18.5,126149,,,Gianluca Mager,R,188.0,ITA,30.1,4-1 RET,3,QF,19.0,4.0,1.0,15.0,8.0,7.0,5.0,3.0,0.0,0.0,0.0,1.0,15.0,7.0,6.0,2.0,2.0,0.0,1.0,413.0,230.0
2024-12-30_Nonthaburi 1 CH_2025-2791-382,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-382,106293,,,Kimmer Coppejans,R,178.0,BEL,30.9,209903,,,Lukas Neumayer,R,183.0,AUT,22.3,6-3 6-2,3,QF,76.0,10.0,4.0,62.0,43.0,31.0,7.0,9.0,3.0,4.0,2.0,5.0,53.0,28.0,18.0,7.0,8.0,3.0,7.0,399.0,226.0
2024-12-30_Nonthaburi 1 CH_2025-2791-383,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-383,106234,,,Aslan Karatsev,R,185.0,RUS,31.3,133872,,,Enrico Dalla Valle,R,196.0,ITA,26.8,6-1 6-1,3,QF,78.0,2.0,0.0,45.0,28.0,22.0,9.0,7.0,0.0,0.0,2.0,1.0,55.0,34.0,15.0,8.0,7.0,3.0,8.0,287.0,283.0
2024-12-30_Nonthaburi 1 CH_2025-2791-384,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-384,106296,,,Gregoire Barrere,R,183.0,FRA,30.9,210536,,,Rei Sakamoto,R,193.0,JPN,18.5,6-4 3-6 7-6(6),3,SF,143.0,4.0,3.0,87.0,51.0,38.0,24.0,15.0,2.0,3.0,17.0,5.0,110.0,66.0,49.0,25.0,16.0,9.0,10.0,162.0,413.0
2024-12-30_Nonthaburi 1 CH_2025-2791-385,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-385,106234,,,Aslan Karatsev,R,185.0,RUS,31.3,106293,,,Kimmer Coppejans,R,178.0,BEL,30.9,6-3 6-1,3,SF,73.0,4.0,1.0,41.0,25.0,23.0,10.0,8.0,0.0,0.0,7.0,4.0,65.0,37.0,23.0,13.0,8.0,9.0,13.0,287.0,399.0
2024-12-30_Nonthaburi 1 CH_2025-2791-386,Nonthaburi 1 CH,Hard,32,C,20241230,2025-2791-386,106234,,,Aslan Karatsev,R,185.0,RUS,31.3,106296,,,Gregoire Barrere,R,183.0,FRA,30.9,7-6(5) 7-5,3,F,109.0,4.0,3.0,76.0,50.0,40.0,13.0,12.0,1.0,2.0,7.0,2.0,76.0,50.0,36.0,13.0,12.0,3.0,5.0,287.0,162.0
2024-12-30_Noumea CH_2025-2205-352,Noumea CH,Hard,32,C,20241230,2025-2205-352,206923,,,Shinji Hazawa,R,175.0,JPN,25.7,124045,,,Lawrence Bataljin,R,173.0,AUS,28.6,6-3 6-0,3,Q2,69.0,3.0,0.0,41.0,19.0,15.0,12.0,7.0,0.0,1.0,0.0,3.0,53.0,25.0,12.0,10.0,8.0,5.0,11.0,1079.0,1246.0
2024-12-30_Noumea CH_2025-2205-353,Noumea CH,Hard,32,C,20241230,2025-2205-353,210471,,,Blake Bayldon,L,183.0,AUS,26.1,209925,,,Thijmen Loof,R,196.0,NED,22.5,6-3 6-2,3,Q2,61.0,4.0,0.0,51.0,38.0,30.0,9.0,9.0,4.0,4.0,2.0,3.0,47.0,36.0,21.0,6.0,8.0,2.0,5.0,1613.0,990.0
2024-12-30_Noumea CH_2025-2205-358,Noumea CH,Hard,32,C,20241230,2025-2205-358,105916,,,Marton Fucsovics,R,188.0,HUN,32.9,144909,,,Francisco Cabral,R,191.0,POR,28.0,6-2 6-3,3,R32,64.0,3.0,2.0,46.0,24.0,21.0,14.0,8.0,3.0,3.0,2.0,4.0,55.0,30.0,19.0,10.0,9.0,4.0,8.0,104.0,
2024-12-30_Noumea CH_2025-2205-359,Noumea CH,Hard,32,C,20241230,2025-2205-359,126125,,,Maxime Janvier,R,196.0,FRA,28.2,207987,,,Ryuki Matsuda,R,157.0,JPN,25.0,6-3 6-3,3,R32,77.0,7.0,4.0,57.0,34.0,28.0,11.0,9.0,4.0,5.0,1.0,0.0,61.0,34.0,22.0,12.0,9.0,6.0,10.0,305.0,545.0
2024-12-30_Noumea CH_2025-2205-361,Noumea CH,Hard,32,C,20241230,2025-2205-361,207728,,,Moerani Bouzige,R,180.0,AUS,25.5,209284,,,Elmer Moller,R,183.0,DEN,21.5,4-6 6-3 6-3,3,R32,123.0,2.0,4.0,88.0,61.0,39.0,13.0,14.0,5.0,9.0,6.0,7.0,103.0,63.0,39.0,17.0,14.0,10.0,16.0,517.0,160.0
2024-12-30_Noumea CH_2025-2205-362,Noumea CH,Hard,32,C,20241230,2025-2205-362,200473,,,Valentin Vacherot,R,193.0,MON,26.1,206923,,,Shinji Hazawa,R,175.0,JPN,25.7,6-3 6-4,3,R32,80.0,11.0,2.0,64.0,43.0,32.0,12.0,10.0,3.0,4.0,2.0,2.0,51.0,36.0,24.0,5.0,9.0,1.0,4.0,140.0,1079.0
2024-12-30_Noumea CH_2025-2205-363,Noumea CH,Hard,32,C,20241230,2025-2205-363,211774,,,Ryotaro Taguchi,U,,JPN,24.5,209226,,,Adolfo Daniel Vallejo,R,183.0,PAR,20.7,6-3 6-4,3,R32,90.0,3.0,3.0,74.0,44.0,27.0,17.0,10.0,5.0,7.0,3.0,5.0,60.0,35.0,20.0,13.0,9.0,6.0,10.0,563.0,233.0
2024-12-30_Noumea CH_2025-2205-364,Noumea CH,Hard,32,C,20241230,2025-2205-364,200416,,,August Holmgren,R,188.0,DEN,26.7,213705,,,,,,,,6-1 6-2,3,R32,69.0,5.0,0.0,39.0,27.0,23.0,9.0,8.0,0.0,0.0,2.0,4.0,68.0,44.0,26.0,6.0,7.0,13.0,17.0,200.0,
2024-12-30_Noumea CH_2025-2205-365,Noumea CH,Hard,32,C,20241230,2025-2205-365,106005,,,Constant Lestienne,R,180.0,FRA,32.6,117359,,,Jake Delaney,R,185.0,AUS,27.6,6-3 6-3,3,R32,76.0,3.0,1.0,65.0,41.0,28.0,11.0,9.0,5.0,7.0,4.0,3.0,51.0,28.0,15.0,11.0,9.0,3.0,8.0,188.0,504.0
2024-12-30_Noumea CH_2025-2205-366,Noumea CH,Hard,32,C,20241230,2025-2205-366,133835,,,Gijs Brouwer,L,191.0,NED,28.8,106071,,,Bernard Tomic,R,196.0,AUS,32.2,6-4 6-1,3,R32,62.0,7.0,1.0,56.0,47.0,33.0,4.0,9.0,4.0,5.0,3.0,2.0,50.0,26.0,19.0,7.0,8.0,3.0,7.0,176.0,213.0
2024-12-30_Noumea CH_2025-2205-368,Noumea CH,Hard,32,C,20241230,2025-2205-368,208278,,,Shintaro Mochizuki,R,175.0,JPN,21.6,208861,,,Keisuke Saitoh,L,163.0,JPN,23.7,6-4 6-4,3,R32,73.0,4.0,3.0,50.0,33.0,27.0,11.0,10.0,1.0,2.0,1.0,4.0,70.0,40.0,26.0,13.0,10.0,3.0,6.0,235.0,583.0
2024-12-30_Noumea CH_2025-2205-369,Noumea CH,Hard,32,C,20241230,2025-2205-369,210318,,,Andre Ilagan,L,173.0,USA,24.1,207411,,,Jesper De Jong,R,180.0,NED,24.6,6-4 7-6(5),3,R32,98.0,4.0,0.0,76.0,57.0,42.0,11.0,11.0,5.0,6.0,10.0,3.0,61.0,32.0,25.0,17.0,11.0,0.0,2.0,400.0,112.0
2024-12-30_Noumea CH_2025-2205-370,Noumea CH,Hard,32,C,20241230,2025-2205-370,200514,,,Jurij Rodionov,L,191.0,AUT,25.6,210471,,,Blake Bayldon,L,183.0,AUS,26.1,6-4 6-2,3,R32,68.0,7.0,2.0,51.0,33.0,27.0,11.0,9.0,1.0,1.0,3.0,2.0,57.0,33.0,22.0,9.0,9.0,2.0,5.0,175.0,1613.0
2024-12-30_Noumea CH_2025-2205-371,Noumea CH,Hard,32,C,20241230,2025-2205-371,105332,,,Benoit Paire,R,196.0,FRA,35.6,124040,,,Colin Sinclair,R,188.0,NMI,30.0,6-7(4) 6-1 7-5,3,R32,116.0,17.0,3.0,115.0,59.0,48.0,28.0,16.0,4.0,5.0,9.0,0.0,88.0,56.0,40.0,15.0,15.0,5.0,9.0,415.0,688.0
2024-12-30_Noumea CH_2025-2205-372,Noumea CH,Hard,32,C,20241230,2025-2205-372,111505,,,Enzo Couacaud,R,183.0,FRA,29.8,208485,,,Kiranpal Pannu,R,185.0,NZL,28.0,4-6 6-4 6-1,3,R32,127.0,20.0,4.0,85.0,48.0,38.0,17.0,13.0,7.0,9.0,6.0,3.0,89.0,53.0,33.0,17.0,14.0,6.0,11.0,206.0,491.0
2024-12-30_Noumea CH_2025-2205-373,Noumea CH,Hard,32,C,20241230,2025-2205-373,126208,,,Yusuke Takahashi,R,170.0,JPN,27.2,105173,,,Adrian Mannarino,L,180.0,FRA,36.5,6-3 6-0,3,R32,67.0,2.0,1.0,48.0,32.0,23.0,11.0,8.0,1.0,1.0,0.0,4.0,53.0,35.0,17.0,8.0,7.0,7.0,11.0,530.0,66.0
2024-12-30_Noumea CH_2025-2205-374,Noumea CH,Hard,32,C,20241230,2025-2205-374,105916,,,Marton Fucsovics,R,188.0,HUN,32.9,126125,,,Maxime Janvier,R,196.0,FRA,28.2,6-4 3-6 6-3,3,R16,107.0,2.0,3.0,89.0,53.0,35.0,25.0,14.0,1.0,2.0,2.0,10.0,75.0,44.0,37.0,16.0,14.0,2.0,4.0,104.0,305.0
2024-12-30_Noumea CH_2025-2205-375,Noumea CH,Hard,32,C,20241230,2025-2205-375,207728,,,Moerani Bouzige,R,180.0,AUS,25.5,210434,,,Charlie Camus,L,175.0,FRA,18.2,7-5 6-3,3,R16,101.0,7.0,3.0,70.0,38.0,29.0,16.0,11.0,3.0,5.0,5.0,7.0,75.0,44.0,27.0,12.0,10.0,5.0,9.0,517.0,1036.0
2024-12-30_Noumea CH_2025-2205-376,Noumea CH,Hard,32,C,20241230,2025-2205-376,200473,,,Valentin Vacherot,R,193.0,MON,26.1,211774,,,Ryotaro Taguchi,U,,JPN,24.5,6-1 6-2,3,R16,52.0,8.0,1.0,39.0,29.0,24.0,8.0,8.0,0.0,0.0,2.0,3.0,44.0,30.0,15.0,4.0,7.0,2.0,6.0,140.0,563.0
2024-12-30_Noumea CH_2025-2205-377,Noumea CH,Hard,32,C,20241230,2025-2205-377,106005,,,Constant Lestienne,R,180.0,FRA,32.6,200416,,,August Holmgren,R,188.0,DEN,26.7,5-7 6-2 7-6(1),3,R16,151.0,3.0,1.0,92.0,60.0,45.0,23.0,16.0,5.0,7.0,4.0,3.0,104.0,57.0,36.0,29.0,16.0,4.0,7.0,188.0,200.0
2024-12-30_Noumea CH_2025-2205-378,Noumea CH,Hard,32,C,20241230,2025-2205-378,207383,,,Taisei Ichikawa,L,180.0,JPN,24.0,133835,,,Gijs Brouwer,L,191.0,NED,28.8,6-1 6-4,3,R16,67.0,0.0,2.0,59.0,31.0,22.0,15.0,8.0,6.0,7.0,4.0,2.0,55.0,42.0,24.0,3.0,9.0,5.0,10.0,718.0,176.0
2024-12-30_Noumea CH_2025-2205-379,Noumea CH,Hard,32,C,20241230,2025-2205-379,208278,,,Shintaro Mochizuki,R,175.0,JPN,21.6,210318,,,Andre Ilagan,L,173.0,USA,24.1,6-7(5) 6-4 6-2,3,R16,147.0,12.0,7.0,94.0,48.0,31.0,25.0,15.0,6.0,10.0,2.0,5.0,109.0,78.0,42.0,13.0,15.0,9.0,16.0,235.0,400.0
2024-12-30_Noumea CH_2025-2205-380,Noumea CH,Hard,32,C,20241230,2025-2205-380,200514,,,Jurij Rodionov,L,191.0,AUT,25.6,105332,,,Benoit Paire,R,196.0,FRA,35.6,6-4 5-7 6-2,3,R16,114.0,7.0,3.0,94.0,62.0,48.0,14.0,15.0,3.0,5.0,8.0,9.0,101.0,54.0,42.0,19.0,15.0,7.0,11.0,175.0,415.0
2024-12-30_Noumea CH_2025-2205-381,Noumea CH,Hard,32,C,20241230,2025-2205-381,111505,,,Enzo Couacaud,R,183.0,FRA,29.8,126208,,,Yusuke Takahashi,R,170.0,JPN,27.2,6-3 6-4,3,R16,62.0,10.0,1.0,57.0,35.0,29.0,14.0,10.0,2.0,2.0,1.0,3.0,48.0,32.0,22.0,9.0,9.0,1.0,3.0,206.0,530.0
2024-12-30_Noumea CH_2025-2205-382,Noumea CH,Hard,32,C,20241230,2025-2205-382,207728,,,Moerani Bouzige,R,180.0,AUS,25.5,105916,,,Marton Fucsovics,R,188.0,HUN,32.9,6-3 6-3,3,QF,91.0,1.0,1.0,61.0,34.0,20.0,20.0,9.0,4.0,5.0,4.0,1.0,57.0,39.0,23.0,10.0,9.0,3.0,7.0,517.0,104.0
2024-12-30_Noumea CH_2025-2205-383,Noumea CH,Hard,32,C,20241230,2025-2205-383,106005,,,Constant Lestienne,R,180.0,FRA,32.6,200473,,,Valentin Vacherot,R,193.0,MON,26.1,6-2 4-6 7-5,3,QF,152.0,3.0,3.0,104.0,68.0,40.0,16.0,15.0,8.0,14.0,4.0,6.0,101.0,64.0,39.0,10.0,15.0,12.0,20.0,188.0,140.0
2024-12-30_Noumea CH_2025-2205-384,Noumea CH,Hard,32,C,20241230,2025-2205-384,208278,,,Shintaro Mochizuki,R,175.0,JPN,21.6,207383,,,Taisei Ichikawa,L,180.0,JPN,24.0,6-3 6-3,3,QF,86.0,6.0,4.0,80.0,43.0,30.0,18.0,9.0,4.0,5.0,0.0,4.0,58.0,38.0,20.0,10.0,9.0,3.0,7.0,235.0,718.0
2024-12-30_Noumea CH_2025-2205-385,Noumea CH,Hard,32,C,20241230,2025-2205-385,200514,,,Jurij Rodionov,L,191.0,AUT,25.6,111505,,,Enzo Couacaud,R,183.0,FRA,29.8,4-6 6-4 6-2,3,QF,106.0,6.0,1.0,77.0,45.0,36.0,16.0,14.0,1.0,4.0,13.0,8.0,92.0,51.0,39.0,13.0,14.0,5.0,10.0,175.0,206.0
2024-12-30_Noumea CH_2025-2205-386,Noumea CH,Hard,32,C,20241230,2025-2205-386,207728,,,Moerani Bouzige,R,180.0,AUS,25.5,106005,,,Constant Lestienne,R,180.0,FRA,32.6,6-7(3) 6-3 6-4,3,SF,164.0,5.0,7.0,130.0,79.0,52.0,19.0,16.0,13.0,17.0,2.0,5.0,99.0,53.0,36.0,18.0,15.0,3.0,9.0,517.0,188.0
2024-12-30_Noumea CH_2025-2205-387,Noumea CH,Hard,32,C,20241230,2025-2205-387,208278,,,Shintaro Mochizuki,R,175.0,JPN,21.6,200514,,,Jurij Rodionov,L,191.0,AUT,25.6,6-3 6-3,3,SF,75.0,3.0,1.0,54.0,38.0,29.0,7.0,9.0,2.0,3.0,2.0,3.0,67.0,45.0,25.0,9.0,9.0,1.0,5.0,235.0,175.0
2024-12-30_Noumea CH_2025-2205-388,Noumea CH,Hard,32,C,20241230,2025-2205-388,208278,,,Shintaro Mochizuki,R,175.0,JPN,21.6,207728,,,Moerani Bouzige,R,180.0,AUS,25.5,6-1 6-3,3,F,74.0,7.0,3.0,59.0,33.0,25.0,10.0,8.0,5.0,7.0,1.0,3.0,50.0,28.0,14.0,5.0,8.0,4.0,10.0,235.0,517.0
2025-01-06_Nonthaburi 2 CH_2025-2795-337,Nonthaburi 2 CH,Hard,32,C,20250106,2025-2795-337,211774,,,Ryotaro Taguchi,U,,JPN,24.5,208852,,,Stefanos Sakellaridis,R,196.0,GRE,20.3,7-5 7-6(5),3,Q1,110.0,1.0,2.0,94.0,62.0,42.0,18.0,12.0,9.0,11.0,8.0,2.0,79.0,54.0,40.0,10.0,12.0,4.0,7.0,567.0,489.0
2025-01-06_Nonthaburi 2 CH_2025-2795-338,Nonthaburi 2 CH,Hard,32,C,20250106,2025-2795-338,126208,,,Yusuke Takahashi,R,170.0,JPN,27.2,208182,,,Saba Purtseladze,R,191.0,GEO,23.4,3-6 6-3 6-4,3,Q1,129.0,5.0,5.0,88.0,53.0,42.0,18.0,14.0,4.0,5.0,11.0,5.0,90.0,47.0,35.0,23.0,14.0,5.0,7.0,502.0,444.0
